time,Measurement,Prediction,AC_Electricity_kWh
2023/8/21 1:00,0.272,0.267985733,0.2062530888362356
2023/8/21 2:00,0.318743321893088,0.247740643,0.21412400228705153
2023/8/21 3:00,0.192916372131316,0.240156955,0.2083432905595969
2023/8/21 4:00,0.224197799479354,0.229497458,0.1985417606114234
2023/8/21 5:00,0.369124180859195,0.227292903,0.1965602947596396
2023/8/21 6:00,0.223,0.24683928,0.2160655592679429
2023/8/21 7:00,0.353778487480784,0.32115304,0.2907138009395192
2023/8/21 8:00,0.691410450272948,0.652703008,0.6376619478825513
2023/8/21 9:00,1.00240850009421,0.757648175,0.736264354711848
2023/8/21 10:00,1.03341293059304,0.819877013,0.7970798071714862
2023/8/21 11:00,0.959143958735249,0.962625103,0.9388739708891877
2023/8/21 12:00,0.955274291431865,1.007562293,0.9834920175158987
2023/8/21 13:00,0.999644932448718,1.04919153,1.02494212334816
2023/8/21 14:00,1.0341732232491,1.074944935,1.0505205643937778
2023/8/21 15:00,0.985680443560062,1.029576303,1.0052315656101782
2023/8/21 16:00,1.07992379396384,0.941007313,0.9166921764983037
2023/8/21 17:00,1.06364085606234,0.8273792,0.8032526140808283
2023/8/21 18:00,0.776470417520529,0.588370423,0.5636068476075796
2023/8/21 19:00,0.502717431715988,0.44882668,0.40938183245012916
2023/8/21 20:00,0.421014309223475,0.348700218,0.30949753151442555
2023/8/21 21:00,0.40966017174827,0.31082272,0.2780145607113473
2023/8/21 22:00,0.401343295197537,0.301257938,0.26979358439799245
2023/8/21 23:00,0.409884832704213,0.29780293,0.2665336229391172
2023/8/22 0:00,0.414618811044336,0.28931522,0.2579420459318355
2023/8/22 1:00,0.388184957620751,0.274964153,0.24414026848265086
2023/8/22 2:00,0.338083492582009,0.268049803,0.23645387747390545
2023/8/22 3:00,0.229517400463154,0.265147318,0.23484076734469445
2023/8/22 4:00,0.230308650053648,0.260131743,0.2304072488714541
2023/8/22 5:00,0.333934920439914,0.258164598,0.2284990384154124
2023/8/22 6:00,0.232335695535579,0.23975064,0.20974150586735885
2023/8/22 7:00,0.326332047783019,0.31103492,0.2810104368781407
2023/8/22 8:00,0.670204944328924,0.638058175,0.6210813087041076
2023/8/22 9:00,0.806973562972727,0.819942728,0.7998844532059507
2023/8/22 10:00,0.940154777549962,0.963786393,0.9408306761058606
2023/8/22 11:00,1.06083246826538,1.059908238,1.035857376977664
2023/8/22 12:00,0.988650003182867,1.105301885,1.0807294717046336
2023/8/22 13:00,1.018,1.017871378,0.9933356723572198
2023/8/22 14:00,0.928809355876444,0.832491138,0.8079484094566176
2023/8/22 15:00,0.732510369079641,0.653480013,0.6298392638802013
2023/8/22 16:00,0.561691464169461,0.57098618,0.5480355620790005
2023/8/22 17:00,0.502316736444259,0.536175203,0.5134283447893574
2023/8/22 18:00,0.383754576059908,0.391945193,0.35695534263118966
2023/8/22 19:00,0.32642764328125,0.265755998,0.22873326892943074
2023/8/22 20:00,0.25625545228456,0.236315245,0.20573430829916858
2023/8/22 21:00,0.254796722417907,0.236926723,0.20755361635658237
2023/8/22 22:00,0.27883395906771,0.212397455,0.1831515669303624
2023/8/22 23:00,0.184676297778348,0.22045613,0.19065479114107295
2023/8/23 0:00,0.182709608899488,0.23197981,0.20310586731736047
2023/8/23 1:00,0.188355487103448,0.219426433,0.19048632854104092
2023/8/23 2:00,0.273803354823093,0.200837015,0.17141283760018242
2023/8/23 3:00,0.236372169788429,0.20857418,0.17932813206180329
2023/8/23 4:00,0.193293938447943,0.20741235,0.17817801683804732
2023/8/23 5:00,0.191346660772774,0.188857678,0.16173407963214467
2023/8/23 6:00,0.187734021778192,0.219175373,0.19188705772671125
2023/8/23 7:00,0.283052535219366,0.31846089,0.28879770000769656
2023/8/23 8:00,0.63005150621759,0.631196753,0.6158798118352784
2023/8/23 9:00,0.866619255584736,0.765589715,0.7456284117888363
2023/8/23 10:00,0.785137173732014,0.866850835,0.8445071036058087
2023/8/23 11:00,0.675541284729401,0.812445908,0.7893991119970165
2023/8/23 12:00,0.633014864799692,0.853390425,0.8304395254862988
2023/8/23 13:00,0.802579842965365,0.948342115,0.9245553502299627
2023/8/23 14:00,0.921689180742085,0.988166398,0.9645064142651447
2023/8/23 15:00,1.03187263897436,0.977799055,0.9542332171459922
2023/8/23 16:00,0.931222646361808,0.897947628,0.8744082550692006
2023/8/23 17:00,0.818994819891192,0.802034735,0.7785526179802233
2023/8/23 18:00,0.663422728554023,0.557745063,0.5342697841106541
2023/8/23 19:00,0.452616955008958,0.391033355,0.349378690693032
2023/8/23 20:00,0.292310749375803,0.28447034,0.25003281277180023
2023/8/23 21:00,0.221401542765753,0.23559156,0.2053539948273725
2023/8/23 22:00,0.208975652676508,0.21439043,0.1854731155483335
2023/8/23 23:00,0.312226803443191,0.21337597,0.1847090184352025
2023/8/24 0:00,0.18440718911323,0.208037635,0.17882969307306892
2023/8/24 1:00,0.18058990615733,0.21124688,0.182316979575237
2023/8/24 2:00,0.181535385121511,0.208884238,0.18063605099967103
2023/8/24 3:00,0.120106525435368,0.188780863,0.16025478297312046
2023/8/24 4:00,0.120525775466949,0.184767018,0.1562869352677481
2023/8/24 5:00,0.163,0.186397788,0.15788587102745047
2023/8/24 6:00,0.188871221670941,0.213732155,0.18484803026847346
2023/8/24 7:00,0.304602547933537,0.29269886,0.2633182766239274
2023/8/24 8:00,0.616133188537179,0.626639448,0.6109244695980247
2023/8/24 9:00,0.900512106331668,0.805101648,0.7854244452861165
2023/8/24 10:00,0.827781355624519,0.935675843,0.9132802757026426
2023/8/24 11:00,0.866922858933666,1.036601555,1.0123216322440631
2023/8/24 12:00,0.841241446665478,1.086408103,1.0625773450976788
2023/8/24 13:00,0.84161386901928,1.09049078,1.0668813084400546
2023/8/24 14:00,0.875640296525641,1.06494062,1.0416917944100363
2023/8/24 15:00,1.00184800652764,0.993531053,0.970338943991316
2023/8/24 16:00,0.965879963449335,0.909886418,0.8867505733112125
2023/8/24 17:00,0.815095193625896,0.791274755,0.7681054762298513
2023/8/24 18:00,0.636078006947429,0.535720305,0.512143397802961
2023/8/24 19:00,0.44701926472973,0.395617398,0.35304985920654214
2023/8/24 20:00,0.376603573661765,0.28948706,0.2540154096211024
2023/8/24 21:00,0.366596386630267,0.254188238,0.22322195377643106
2023/8/24 22:00,0.301261120645833,0.23942164,0.20963801932955564
2023/8/24 23:00,0.252686755645833,0.225213633,0.19551826636476274
2023/8/25 0:00,0.202275385508713,0.212418038,0.18271212746548515
2023/8/25 1:00,0.281755957154084,0.20479933,0.17532251657190606
2023/8/25 2:00,0.241409689639109,0.19957425,0.1702035457626308
2023/8/25 3:00,0.188793331753463,0.203318598,0.17405075116374835
2023/8/25 4:00,0.188924862337779,0.18391467,0.1567111311675165
2023/8/25 5:00,0.194,0.18955308,0.16090888702281675
2023/8/25 6:00,0.210770459312997,0.211246753,0.1820513367736438
2023/8/25 7:00,0.297710098855824,0.269355788,0.2396084059818753
2023/8/25 8:00,0.520637182808412,0.617724048,0.6014089832820448
2023/8/25 9:00,0.87026398434791,0.800257768,0.7791557134946798
2023/8/25 10:00,1.12601642343486,0.931511935,0.909263203048108
2023/8/25 11:00,0.979786907982196,1.021142128,0.9977750737756579
2023/8/25 12:00,0.924799339183805,1.08216304,1.0580966138166839
2023/8/25 13:00,0.915954637177104,1.08957055,1.0655915787327808
2023/8/25 14:00,0.91013674389517,1.05841461,1.0347488462301233
2023/8/25 15:00,0.90104476137577,0.981596418,0.9582100274578437
2023/8/25 16:00,0.942459520530264,0.879558238,0.85639906032956
2023/8/25 17:00,0.838980814509112,0.719690133,0.6965432163430645
2023/8/25 18:00,0.562254087344872,0.446118113,0.4234644526243379
2023/8/25 19:00,0.443263004030272,0.28536486,0.2429980737406954
2023/8/25 20:00,0.216330619680046,0.19955287,0.16825993292958336
2023/8/25 21:00,0.330390738522646,0.178586808,0.161451862971963
2023/8/25 22:00,0.191873107294994,0.173690993,0.16979854630910646
2023/8/25 23:00,0.29308769419636,0.171739263,0.1749106820745931
2023/8/26 0:00,0.218354029085497,0.170312358,0.1672874504449751
2023/8/26 1:00,0.188461196615838,0.169586135,0.15366537373770744
2023/8/26 2:00,0.188841590016026,0.166580828,0.15280457386677251
2023/8/26 3:00,0.159037723017903,0.16328635,0.14643282128109045
2023/8/26 4:00,0.118481726317308,0.160173395,0.1615358378267569
2023/8/26 5:00,0.129608102891767,0.15922794,0.14906144050480816
2023/8/26 6:00,0.225422564647165,0.175245213,0.15452916406108508
2023/8/26 7:00,0.361800614439744,0.250015545,0.22134846212659975
2023/8/26 8:00,0.551391379001192,0.601745343,0.586414297299165
2023/8/26 9:00,0.865768965175209,0.798111618,0.7776989109695313
2023/8/26 10:00,0.754760783157437,0.90800683,0.8859111877607798
2023/8/26 11:00,0.822747584954632,0.964888625,0.9420521006120257
2023/8/26 12:00,0.951269220174879,0.998374848,0.9749434915541083
2023/8/26 13:00,0.950067497472301,1.070543775,1.0465792258453201
2023/8/26 14:00,0.902439850747682,1.030469618,1.0067801792917677
2023/8/26 15:00,0.904123884497897,0.944478895,0.9208083489364425
2023/8/26 16:00,0.862054546169272,0.879261003,0.8554104170978617
2023/8/26 17:00,0.753591875083996,0.743715525,0.7196676487519915
2023/8/26 18:00,0.527674156234615,0.496621378,0.4729813778539596
2023/8/26 19:00,0.515204734748654,0.343030133,0.2988363688278864
2023/8/26 20:00,0.26810416024237,0.265134238,0.23153278451058976
2023/8/26 21:00,0.329821317977772,0.252640018,0.22235996070012573
2023/8/26 22:00,0.366433395483135,0.24946897,0.21890563998668844
2023/8/26 23:00,0.370901570865024,0.228038415,0.19865422204965696
2023/8/27 0:00,0.276052946723276,0.229647878,0.199705512059023
2023/8/27 1:00,0.207460835032676,0.22776465,0.19812056303779693
2023/8/27 2:00,0.275517634357088,0.20423515,0.17494757887816392
2023/8/27 3:00,0.312225074375962,0.198274055,0.16988756478244518
2023/8/27 4:00,0.236845053795224,0.211569418,0.1821935017160505
2023/8/27 5:00,0.292018081017144,0.211231318,0.18183765636875918
2023/8/27 6:00,0.218566766061109,0.193398558,0.16513039754084624
2023/8/27 7:00,0.182734828590715,0.198837673,0.17234507800494617
2023/8/27 8:00,0.428437540645202,0.473077438,0.4595709713741486
2023/8/27 9:00,0.653497292577319,0.628840653,0.6081283189755278
2023/8/27 10:00,0.790319757717141,0.78301842,0.7607159033993776
2023/8/27 11:00,0.94674321416752,0.861800143,0.8388438850810424
2023/8/27 12:00,0.889902531326622,0.804054255,0.7804646498393427
2023/8/27 13:00,0.717791286779181,0.693351623,0.6697265260707783
2023/8/27 14:00,0.688688970475154,0.802833955,0.7794011410060538
2023/8/27 15:00,0.768749891548536,0.884939373,0.8611953144012795
2023/8/27 16:00,0.920418412358012,0.879844335,0.8559401018837169
2023/8/27 17:00,0.867322348358151,0.743279508,0.7192506184543314
2023/8/27 18:00,0.566072540173369,0.500167203,0.47607367872818807
2023/8/27 19:00,0.377415695241994,0.34373954,0.2984242912301783
2023/8/27 20:00,0.3739536177402,0.267069738,0.2328332275605272
2023/8/27 21:00,0.35308542982215,0.257115133,0.22529557633022418
2023/8/27 22:00,0.281685406412553,0.252458465,0.22143360605240284
2023/8/27 23:00,0.275365470392405,0.26212155,0.2314656254488463
2023/8/28 0:00,0.356599799135107,0.242824138,0.21193605177262761
2023/8/28 1:00,0.334214515665635,0.25121128,0.22044133263625668
2023/8/28 2:00,0.234530012888343,0.260849088,0.2301613190817092
2023/8/28 3:00,0.353686255124775,0.265173128,0.23512528865399557
2023/8/28 4:00,0.207842752978064,0.260360598,0.23026876505675384
2023/8/28 5:00,0.312927858128279,0.259102475,0.22867115935718335
2023/8/28 6:00,0.248473436631653,0.25958143,0.22838587454886608
2023/8/28 7:00,0.314782453999759,0.335955785,0.3057100331305267
2023/8/28 8:00,0.604280388776909,0.64605909,0.6296577626915416
2023/8/28 9:00,0.888644198563952,0.775972713,0.7556444939338897
2023/8/28 10:00,0.973382477451481,0.854771383,0.8317437212829047
2023/8/28 11:00,0.898247626322887,0.822142633,0.7979421293703975
2023/8/28 12:00,0.771248264368314,0.794785075,0.7704437388139449
2023/8/28 13:00,0.680929024926998,0.74500144,0.7203741362692313
2023/8/28 14:00,0.684009724894791,0.674976103,0.6504250761473105
2023/8/28 15:00,0.619935921008161,0.685085093,0.6608340834840707
2023/8/28 16:00,0.65260677218435,0.623792018,0.5997566297403434
2023/8/28 17:00,0.649926324754309,0.58387144,0.5605076316223984
2023/8/28 18:00,0.41681631743335,0.427305265,0.39841882606164725
2023/8/28 19:00,0.235163973713347,0.274213253,0.23293340594921116
2023/8/28 20:00,0.257741925567801,0.223361675,0.19247344550801726
2023/8/28 21:00,0.246617891557017,0.213246495,0.18355567430693903
2023/8/28 22:00,0.176393455866624,0.198666323,0.17007888630445894
2023/8/28 23:00,0.178342097110858,0.174076583,0.15297113003741905
2023/8/29 0:00,0.17911534500745,0.171793183,0.14956986083226387
2023/8/29 1:00,0.17069298092139,0.18114059,0.15295276625968054
2023/8/29 2:00,0.175163453797355,0.17346874,0.14550715938018063
2023/8/29 3:00,0.171836657514296,0.175995195,0.14819448835357185
2023/8/29 4:00,0.174824795776481,0.189835878,0.16178277430801383
2023/8/29 5:00,0.132930588192663,0.181001095,0.15296378861096419
2023/8/29 6:00,0.107281087864837,0.17688362,0.14891968064173403
2023/8/29 7:00,0.221654046229477,0.196753693,0.1686019516884575
2023/8/29 8:00,0.296704342581549,0.404108568,0.3913505528649949
2023/8/29 9:00,0.386840343103735,0.476921445,0.4589159194253833
2023/8/29 10:00,0.47769707841366,0.503352815,0.4826930790957607
2023/8/29 11:00,0.429126181145592,0.521658153,0.5002080050792398
2023/8/29 12:00,0.436604803433333,0.517304295,0.49549433662643755
2023/8/29 13:00,0.455690603613106,0.515422395,0.49361906498413405
2023/8/29 14:00,0.529455167151465,0.543391805,0.5207117493030909
2023/8/29 15:00,0.43571981412689,0.538356208,0.5159340560355192
2023/8/29 16:00,0.502831891615147,0.545850535,0.5234744102256493
2023/8/29 17:00,0.487594519112015,0.507789453,0.4857437299514328
2023/8/29 18:00,0.300243329625545,0.33501375,0.3162544569159603
2023/8/29 19:00,0.242526629170938,0.206425918,0.20016462683325534
2023/8/29 20:00,0.241662369318182,0.179732658,0.16475357115356082
2023/8/29 21:00,0.177850336442675,0.17560083,0.15293405836825916
2023/8/29 22:00,0.181488354364352,0.176631043,0.14923022587357684
2023/8/29 23:00,0.178412699206768,0.174244283,0.14957111207603502
2023/8/30 0:00,0.181417096531276,0.17698963,0.1489596241078322
2023/8/30 1:00,0.155613321972082,0.174434743,0.15376535798972277
2023/8/30 2:00,0.1767595665245,0.17332531,0.16304121203074867
2023/8/30 3:00,0.181814586848189,0.171418008,0.17518469542778015
2023/8/30 4:00,0.177664040886352,0.167992153,0.18553749278268603
2023/8/30 5:00,0.179608199210661,0.165864778,0.18116880376606226
2023/8/30 6:00,0.170535389692308,0.165287763,0.1654968461695478
2023/8/30 7:00,0.170077383294435,0.166813658,0.1471887031722324
2023/8/30 8:00,0.259126662437836,0.367246815,0.35505785890439606
2023/8/30 9:00,0.387271012419704,0.39656122,0.38338744763069293
2023/8/30 10:00,0.383887298322604,0.416721665,0.39944138838730686
2023/8/30 11:00,0.362510216777539,0.436705928,0.41713242068264844
2023/8/30 12:00,0.361372550143312,0.477982305,0.45761289078774625
2023/8/30 13:00,0.362249897456106,0.495268323,0.47426732298148383
2023/8/30 14:00,0.403149939286885,0.504889233,0.48365436708527826
2023/8/30 15:00,0.447209408385081,0.488861865,0.46769733673751746
2023/8/30 16:00,0.450037606849447,0.486241925,0.46530720400038295
2023/8/30 17:00,0.39024816626513,0.48348019,0.46201519264431906
2023/8/30 18:00,0.275162954166452,0.321179648,0.2906187712495935
2023/8/30 19:00,0.173568475234054,0.188038425,0.18099153411002075
2023/8/30 20:00,0.168138166376118,0.16146875,0.15734974415732753
2023/8/30 21:00,0.162399404679272,0.156331235,0.15787826287950973
2023/8/30 22:00,0.0589107483965599,0.15265193,0.15954993973963524
2023/8/30 23:00,0.148327474598256,0.14956203,0.15564728538051487
2023/8/31 0:00,0.179830309944829,0.147554073,0.15454986719221225
2023/8/31 1:00,0.0918634366597672,0.1455095,0.16162086292444242
2023/8/31 2:00,0.132547542614392,0.146190593,0.15930298600675905
2023/8/31 3:00,0.184874902350917,0.146850705,0.14864388518139576
2023/8/31 4:00,0.122491046998355,0.144295198,0.1689123943941993
2023/8/31 5:00,0.104210029363261,0.142266355,0.15288405207575462
2023/8/31 6:00,0.154348198224382,0.144894868,0.1402311944813006
2023/8/31 7:00,0.119032024236876,0.20624455,0.17959624993556492
2023/8/31 8:00,0.457494035504617,0.576617185,0.5636445841228582
2023/8/31 9:00,0.764150349711878,0.717327705,0.697561021074435
2023/8/31 10:00,0.718633154095569,0.749432898,0.7278708238783692
2023/8/31 11:00,0.720368867752701,0.8013865,0.779590199578443
2023/8/31 12:00,0.793591475911418,0.841750373,0.8196204355707645
2023/8/31 13:00,0.741576270212821,0.828699355,0.8066461197510925
2023/8/31 14:00,0.726934690710488,0.78411214,0.7618353432850653
2023/8/31 15:00,0.732133895627706,0.70488765,0.6827374736005808
2023/8/31 16:00,0.676423950504999,0.64926558,0.6272676614561319
2023/8/31 17:00,0.555793599619872,0.58843764,0.5665107078502921
2023/8/31 18:00,0.390871004994872,0.417280318,0.39246855676390535
2023/8/31 19:00,0.296100000358333,0.269658988,0.22789688470883318
2023/8/31 20:00,0.189286813215476,0.186304695,0.1574738114644465
2023/8/31 21:00,0.176183945207157,0.157171968,0.1521864365143605
2023/8/31 22:00,0.0763455022486535,0.14882647,0.15222422334274877
2023/8/31 23:00,0.141660477301282,0.143382468,0.1370164609897677
2023/9/1 0:00,0.11266015396594,0.137472035,0.14835545889524018
2023/9/1 1:00,0.126327403751281,0.1348449,0.1541483874050544
2023/9/1 2:00,0.132866574375963,0.136269148,0.14930414387537483
2023/9/1 3:00,0.058315121444925,0.138451868,0.1471514740992672
2023/9/1 4:00,0.108042779120584,0.139134748,0.15955249528612708
2023/9/1 5:00,0.162069074609753,0.139490398,0.15346927936530996
2023/9/1 6:00,0.0676134367131063,0.141017305,0.14728835711446076
2023/9/1 7:00,0.200891260734991,0.189750423,0.16759263820682638
2023/9/1 8:00,0.489128995611251,0.55204808,0.5384432952037592
2023/9/1 9:00,0.722435545765001,0.736331225,0.7173954608189235
2023/9/1 10:00,0.807620917743011,0.878040228,0.8565386650213869
2023/9/1 11:00,0.822342972292789,0.947870433,0.9257325349843085
2023/9/1 12:00,0.846990971389245,0.943348265,0.9210914630949462
2023/9/1 13:00,0.861415627396894,0.989329283,0.9667964148718422
2023/9/1 14:00,0.885286402233575,0.966545565,0.943871027951508
2023/9/1 15:00,0.899912916855087,0.912898553,0.8901650995891516
2023/9/1 16:00,0.644811704298178,0.87786639,0.8552034934031664
2023/9/1 17:00,0.617319938170184,0.723198518,0.700417940953234
2023/9/1 18:00,0.455831944007634,0.46040009,0.43800079848458573
2023/9/1 19:00,0.243879593994852,0.312257023,0.26916505941654895
2023/9/1 20:00,0.182013245515292,0.223402478,0.19204145627466093
2023/9/1 21:00,0.179333371445382,0.177921353,0.14939452063079564
2023/9/1 22:00,0.18,0.166459868,0.13871403529641407
2023/9/1 23:00,0.184774493158431,0.162762078,0.13543499562341169
2023/9/2 0:00,0.140649397057962,0.151168915,0.12662927430133425
2023/9/2 1:00,0.0877823286363636,0.147049335,0.13671046703643516
2023/9/2 2:00,0.161981518544728,0.144035395,0.14558250536427736
2023/9/2 3:00,0.0703446653323886,0.144716098,0.140692936324749
2023/9/2 4:00,0.190419209453461,0.148898423,0.13524521597888167
2023/9/2 5:00,0.0673457409570406,0.149537795,0.14117644077400202
2023/9/2 6:00,0.164966875406514,0.15272025,0.14096081704551403
2023/9/2 7:00,0.266101610810096,0.209095635,0.18105001550318833
2023/9/2 8:00,0.564269267046679,0.581657153,0.5677942164252482
2023/9/2 9:00,0.821927725261021,0.761679953,0.7422216053169667
2023/9/2 10:00,0.780289664216075,0.799808218,0.7775668815045357
2023/9/2 11:00,0.658152895834395,0.91264943,0.8905833592316335
2023/9/2 12:00,0.698194846498844,1.02548483,1.0022338209759103
2023/9/2 13:00,0.730139254493728,1.032000188,1.0087873342807703
2023/9/2 14:00,0.725368116082215,0.888334955,0.8651882656290774
2023/9/2 15:00,0.700070367876634,0.859316785,0.8364554394342255
2023/9/2 16:00,0.86751417915845,0.833606005,0.8107071085582982
2023/9/2 17:00,0.741787148704769,0.722816395,0.699826992795056
2023/9/2 18:00,0.480203003155937,0.475916743,0.4533181219087648
2023/9/2 19:00,0.307214894835081,0.293664503,0.2505117957672216
2023/9/2 20:00,0.262940252942569,0.214065435,0.1826084263560114
2023/9/2 21:00,0.231277255807712,0.205656853,0.1767152259701806
2023/9/2 22:00,0.184676852221579,0.175155108,0.15018550865718477
2023/9/2 23:00,0.155810797111482,0.163476525,0.15874724344507507
2023/9/3 0:00,0.0626132548869476,0.160867743,0.1626957907825417
2023/9/3 1:00,0.166784458642755,0.162058345,0.14636390493137913
2023/9/3 2:00,0.171157152398713,0.173523695,0.14600815317918706
2023/9/3 3:00,0.188019241828434,0.163806473,0.14493102981948136
2023/9/3 4:00,0.184581913058223,0.16351079,0.1525070194416637
2023/9/3 5:00,0.100828019227528,0.16375911,0.1607616573633428
2023/9/3 6:00,0.106566587454632,0.168286235,0.15832662578914464
2023/9/3 7:00,0.244542026479317,0.232925595,0.20454923045963075
2023/9/3 8:00,0.439805196945086,0.535568318,0.5217713872810893
2023/9/3 9:00,0.629477047137728,0.669145288,0.6486333488915924
2023/9/3 10:00,0.7246202236606,0.754466025,0.7323285219702007
2023/9/3 11:00,0.865869487383444,0.811918963,0.7889447137517149
2023/9/3 12:00,0.841661867973359,0.87860385,0.8549972788692891
2023/9/3 13:00,0.933758587636854,0.87796459,0.8541170233749567
2023/9/3 14:00,0.874254357546118,0.81150955,0.7872935907451876
2023/9/3 15:00,0.881,0.749469048,0.7254474526611493
2023/9/3 16:00,0.809782076840491,0.663270213,0.6395413975568566
2023/9/3 17:00,0.649846311731458,0.596502625,0.5731348672263443
2023/9/3 18:00,0.486119128759336,0.440743845,0.41493566434316587
2023/9/3 19:00,0.36813731800412,0.313593555,0.2677450042598546
2023/9/3 20:00,0.324741397497608,0.238382763,0.2065393933908085
2023/9/3 21:00,0.189152206162735,0.226678118,0.1963547733421889
2023/9/3 22:00,0.298885515669526,0.19519153,0.16671592303691427
2023/9/3 23:00,0.212283964896127,0.187563115,0.1635002572966727
2023/9/4 0:00,0.191155514308002,0.18665273,0.16768994540767507
2023/9/4 1:00,0.186455615055755,0.185549778,0.1756652881142457
2023/9/4 2:00,0.190196165695122,0.185991308,0.1694797486293796
2023/9/4 3:00,0.193687715771542,0.184994688,0.1633649227823216
2023/9/4 4:00,0.189389331201049,0.182166008,0.1666520945332151
2023/9/4 5:00,0.187484480085017,0.178216713,0.1837659348928386
2023/9/4 6:00,0.193743697090101,0.19692123,0.18584127562828834
2023/9/4 7:00,0.293992934571097,0.307383063,0.27799317146419433
2023/9/4 8:00,0.724329740121247,0.629050988,0.6146135902035091
2023/9/4 9:00,1.02524458111928,0.736988123,0.71622585923648
2023/9/4 10:00,0.870765928285511,0.913716355,0.890450152713569
2023/9/4 11:00,0.901445416095189,1.039767228,1.015401602316739
2023/9/4 12:00,0.927380246262703,1.11345432,1.088573171278799
2023/9/4 13:00,0.92988383570655,1.13402432,1.1089677580856394
2023/9/4 14:00,0.919916344090909,1.018656183,0.9938882625203382
2023/9/4 15:00,0.933328792017431,0.930620613,0.9061363417879013
2023/9/4 16:00,0.943046855215219,0.82925161,0.8047929904463956
2023/9/4 17:00,0.876135262547844,0.693454745,0.6691184175415597
2023/9/4 18:00,0.70062946105965,0.474499565,0.4504516345196627
2023/9/4 19:00,0.358975581657434,0.31535706,0.2698393260907037
2023/9/4 20:00,0.217935728600788,0.252862155,0.21892861089675633
2023/9/4 21:00,0.294768998195383,0.22420057,0.19322709740061877
2023/9/4 22:00,0.347934349288555,0.202752175,0.17286401180258062
2023/9/4 23:00,0.245329328796252,0.211042753,0.1810212453843046
2023/9/5 0:00,0.192580433832051,0.235372823,0.20529114839181778
2023/9/5 1:00,0.262194752939406,0.235442285,0.20529030668247858
2023/9/5 2:00,0.279397636393306,0.209905588,0.1800299107198346
2023/9/5 3:00,0.193911017344151,0.204122973,0.17437853681061594
2023/9/5 4:00,0.193900316104562,0.21366142,0.18390688358116777
2023/9/5 5:00,0.193776737060031,0.2234196,0.1935139714431164
2023/9/5 6:00,0.202997574281295,0.239258183,0.2091752131957371
2023/9/5 7:00,0.315755575709186,0.311055795,0.2816336636330181
2023/9/5 8:00,0.509854473609687,0.606890848,0.5910483049096907
2023/9/5 9:00,0.686390610440724,0.763766975,0.7433722302399414
2023/9/5 10:00,0.800459228273144,0.732521168,0.7098278935342376
2023/9/5 11:00,0.820183527935121,0.652918365,0.6296868559161508
2023/9/5 12:00,0.748163868502694,0.67887298,0.6551801571961842
2023/9/5 13:00,0.724138673122765,0.699858035,0.6760041204808679
2023/9/5 14:00,0.799969201614931,0.670419873,0.6464958757733951
2023/9/5 15:00,0.76614107645641,0.747338025,0.7231188939337062
2023/9/5 16:00,0.864017425301786,0.75843074,0.7339737863254993
2023/9/5 17:00,0.818240346016071,0.696821633,0.6726344352198
2023/9/5 18:00,0.602365578421559,0.487924728,0.4641320034633033
2023/9/5 19:00,0.287227784530769,0.320215525,0.2741990532122837
2023/9/5 20:00,0.298593740884201,0.228621505,0.19686385025549832
2023/9/5 21:00,0.251108638177738,0.194999875,0.17877736165508085
2023/9/5 22:00,0.19878682092284,0.188437375,0.17742090766639404
2023/9/5 23:00,0.194580106097436,0.182998938,0.18989906114085597
2023/9/6 0:00,0.185,0.17761497,0.19176346728569554
